CHR,BIN_START,BIN_END,midBP,n_all,n_PC1,r_PC1,n_PC2,r_PC2,n_PC3,r_PC3,r_PC1_scaled,r_PC2_scaled,r_PC3_scaled
chr6R,668000000,669000000,668500000,2,0,0,0,0,0,0,0,0,0
chr6R,671000000,672000000,671500000,2,0,0,0,0,0,0,0,0,0
chr6R,672000000,673000000,672500000,7,0,0,0,0,0,0,0,0,0
chr6R,673000000,674000000,673500000,6,0,0,0,0,0,0,0,0,0
chr6R,675000000,676000000,675500000,6,0,0,2,0.3333333333333333,0,0,0,0.03636363636363636,0
chr6R,677000000,678000000,677500000,2,0,0,0,0,0,0,0,0,0
chr6R,680000000,681000000,680500000,6,0,0,0,0,0,0,0,0,0
chr6R,682000000,683000000,682500000,10,0,0,0,0,0,0,0,0,0
chr6R,683000000,684000000,683500000,2,0,0,0,0,0,0,0,0,0
chr6R,687000000,688000000,687500000,1,0,0,0,0,0,0,0,0,0
chr6R,688000000,689000000,688500000,3,0,0,0,0,0,0,0,0,0
chr6R,689000000,690000000,689500000,1,0,0,0,0,0,0,0,0,0
chr6R,690000000,691000000,690500000,8,0,0,0,0,1,0.125,0,0,0.01818181818181818
chr6R,691000000,692000000,691500000,2,0,0,0,0,0,0,0,0,0
chr6R,692000000,693000000,692500000,16,0,0,1,0.0625,0,0,0,0.01818181818181818,0
chr6R,693000000,694000000,693500000,1,0,0,0,0,0,0,0,0,0
chr6R,694000000,695000000,694500000,6,0,0,0,0,0,0,0,0,0
chr6R,695000000,696000000,695500000,6,0,0,0,0,0,0,0,0,0
chr6R,696000000,697000000,696500000,6,0,0,0,0,0,0,0,0,0
chr6R,697000000,698000000,697500000,10,0,0,0,0,0,0,0,0,0
chr6R,698000000,699000000,698500000,7,0,0,0,0,0,0,0,0,0
chr6R,699000000,700000000,699500000,17,0,0,0,0,0,0,0,0,0
chr6R,700000000,701000000,700500000,9,0,0,0,0,0,0,0,0,0
chr6R,701000000,702000000,701500000,3,0,0,0,0,0,0,0,0,0
chr6R,702000000,703000000,702500000,21,1,0.047619047619047616,0,0,0,0,0.01818181818181818,0,0
chr6R,703000000,704000000,703500000,5,0,0,0,0,0,0,0,0,0
chr6R,704000000,705000000,704500000,2,0,0,0,0,0,0,0,0,0
chr6R,707000000,708000000,707500000,7,0,0,0,0,0,0,0,0,0
chr6R,708000000,709000000,708500000,10,0,0,0,0,0,0,0,0,0
chr6R,712000000,713000000,712500000,10,0,0,0,0,0,0,0,0,0
chr6R,715000000,716000000,715500000,9,0,0,0,0,0,0,0,0,0
chr6R,716000000,717000000,716500000,7,0,0,0,0,0,0,0,0,0
chr6R,718000000,719000000,718500000,5,0,0,0,0,0,0,0,0,0
chr6R,719000000,720000000,719500000,7,0,0,1,0.14285714285714285,0,0,0,0.01818181818181818,0
chr6R,722000000,723000000,722500000,2,0,0,0,0,0,0,0,0,0
chr6R,723000000,724000000,723500000,19,0,0,0,0,0,0,0,0,0
chr6R,725000000,726000000,725500000,3,0,0,0,0,0,0,0,0,0
chr6R,727000000,728000000,727500000,5,0,0,0,0,0,0,0,0,0
chr6R,728000000,729000000,728500000,2,0,0,0,0,0,0,0,0,0
chr6R,729000000,730000000,729500000,1,0,0,0,0,0,0,0,0,0
chr6R,731000000,732000000,731500000,7,0,0,0,0,0,0,0,0,0
chr6R,733000000,734000000,733500000,14,0,0,0,0,0,0,0,0,0
chr6R,734000000,735000000,734500000,7,0,0,0,0,0,0,0,0,0
chr6R,735000000,736000000,735500000,6,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,0.01818181818181818,0.01818181818181818,0.01818181818181818
chr6R,737000000,738000000,737500000,5,0,0,0,0,0,0,0,0,0
chr6R,738000000,739000000,738500000,1,0,0,0,0,0,0,0,0,0
chr6R,739000000,740000000,739500000,3,0,0,0,0,0,0,0,0,0
chr6R,742000000,743000000,742500000,7,0,0,0,0,0,0,0,0,0
chr6R,743000000,744000000,743500000,2,0,0,0,0,0,0,0,0,0
chr6R,744000000,745000000,744500000,3,0,0,0,0,0,0,0,0,0
chr6R,745000000,746000000,745500000,5,0,0,0,0,0,0,0,0,0
chr6R,746000000,747000000,746500000,12,0,0,0,0,0,0,0,0,0
chr6R,747000000,748000000,747500000,15,0,0,0,0,0,0,0,0,0
chr6R,749000000,750000000,749500000,22,0,0,0,0,0,0,0,0,0
chr6R,751000000,752000000,751500000,2,0,0,0,0,0,0,0,0,0
chr6R,752000000,753000000,752500000,6,0,0,0,0,0,0,0,0,0
chr6R,753000000,754000000,753500000,8,0,0,0,0,0,0,0,0,0
chr6R,754000000,755000000,754500000,7,0,0,0,0,0,0,0,0,0
chr6R,755000000,756000000,755500000,3,0,0,0,0,0,0,0,0,0
chr6R,757000000,758000000,757500000,1,0,0,0,0,0,0,0,0,0
chr6R,758000000,759000000,758500000,1,0,0,0,0,0,0,0,0,0
chr6R,759000000,760000000,759500000,5,0,0,0,0,0,0,0,0,0
chr6R,761000000,762000000,761500000,22,1,0.045454545454545456,0,0,0,0,0.01818181818181818,0,0
chr6R,763000000,764000000,763500000,10,0,0,0,0,0,0,0,0,0
chr6R,765000000,766000000,765500000,2,0,0,0,0,0,0,0,0,0
chr6R,767000000,768000000,767500000,1,0,0,1,1,0,0,0,0.01818181818181818,0
chr6R,768000000,769000000,768500000,1,0,0,0,0,0,0,0,0,0
chr6R,769000000,770000000,769500000,8,0,0,0,0,0,0,0,0,0
chr6R,770000000,771000000,770500000,5,0,0,0,0,0,0,0,0,0
chr6R,772000000,773000000,772500000,2,0,0,0,0,0,0,0,0,0
chr6R,774000000,775000000,774500000,3,1,0.3333333333333333,0,0,0,0,0.01818181818181818,0,0
chr6R,775000000,776000000,775500000,12,0,0,0,0,0,0,0,0,0
chr6R,778000000,779000000,778500000,10,0,0,0,0,1,0.1,0,0,0.01818181818181818
chr6R,779000000,780000000,779500000,4,0,0,0,0,0,0,0,0,0
chr6R,780000000,781000000,780500000,6,0,0,1,0.16666666666666666,0,0,0,0.01818181818181818,0
chr6R,782000000,783000000,782500000,1,0,0,0,0,0,0,0,0,0
chr6R,783000000,784000000,783500000,9,0,0,1,0.1111111111111111,0,0,0,0.01818181818181818,0
chr6R,785000000,786000000,785500000,20,0,0,0,0,0,0,0,0,0
chr6R,786000000,787000000,786500000,5,0,0,0,0,0,0,0,0,0
chr6R,788000000,789000000,788500000,7,0,0,0,0,0,0,0,0,0
chr6R,789000000,790000000,789500000,9,1,0.1111111111111111,0,0,0,0,0.01818181818181818,0,0
chr6R,790000000,791000000,790500000,1,0,0,0,0,0,0,0,0,0
chr6R,791000000,792000000,791500000,1,0,0,0,0,0,0,0,0,0
chr6R,793000000,794000000,793500000,4,0,0,0,0,0,0,0,0,0
chr6R,794000000,795000000,794500000,9,0,0,0,0,0,0,0,0,0
chr6R,795000000,796000000,795500000,34,0,0,0,0,0,0,0,0,0
chr6R,797000000,798000000,797500000,10,0,0,0,0,0,0,0,0,0
chr6R,800000000,801000000,800500000,6,0,0,0,0,0,0,0,0,0
chr6R,803000000,804000000,803500000,3,0,0,0,0,0,0,0,0,0
chr6R,805000000,806000000,805500000,5,0,0,0,0,0,0,0,0,0
chr6R,806000000,807000000,806500000,4,0,0,0,0,0,0,0,0,0
chr6R,808000000,809000000,808500000,1,0,0,0,0,0,0,0,0,0
chr6R,809000000,810000000,809500000,4,0,0,0,0,0,0,0,0,0
chr6R,810000000,811000000,810500000,9,0,0,0,0,0,0,0,0,0
chr6R,811000000,812000000,811500000,13,0,0,0,0,0,0,0,0,0
chr6R,812000000,813000000,812500000,13,0,0,0,0,0,0,0,0,0
chr6R,813000000,814000000,813500000,3,0,0,0,0,0,0,0,0,0
chr6R,814000000,815000000,814500000,3,0,0,0,0,0,0,0,0,0
chr6R,818000000,819000000,818500000,30,1,0.03333333333333333,0,0,0,0,0.01818181818181818,0,0
chr6R,819000000,820000000,819500000,14,0,0,0,0,0,0,0,0,0
chr6R,820000000,821000000,820500000,6,0,0,0,0,0,0,0,0,0
chr6R,822000000,823000000,822500000,2,0,0,0,0,0,0,0,0,0
chr6R,823000000,824000000,823500000,5,0,0,0,0,0,0,0,0,0
chr6R,825000000,826000000,825500000,8,0,0,0,0,0,0,0,0,0
chr6R,826000000,827000000,826500000,20,0,0,0,0,0,0,0,0,0
chr6R,827000000,828000000,827500000,24,0,0,0,0,0,0,0,0,0
chr6R,828000000,829000000,828500000,9,0,0,0,0,0,0,0,0,0
chr6R,830000000,831000000,830500000,10,0,0,0,0,0,0,0,0,0
chr6R,831000000,832000000,831500000,14,0,0,0,0,0,0,0,0,0
chr6R,835000000,836000000,835500000,2,0,0,0,0,0,0,0,0,0
chr6R,836000000,837000000,836500000,6,0,0,0,0,0,0,0,0,0
chr6R,838000000,839000000,838500000,7,0,0,0,0,1,0.14285714285714285,0,0,0.01818181818181818
chr6R,839000000,840000000,839500000,11,0,0,0,0,0,0,0,0,0
chr6R,840000000,841000000,840500000,9,0,0,0,0,0,0,0,0,0
chr6R,842000000,843000000,842500000,3,0,0,0,0,0,0,0,0,0
chr6R,843000000,844000000,843500000,5,0,0,0,0,0,0,0,0,0
chr6R,844000000,845000000,844500000,6,0,0,0,0,0,0,0,0,0
chr6R,846000000,847000000,846500000,8,0,0,0,0,0,0,0,0,0
chr6R,848000000,849000000,848500000,6,0,0,0,0,0,0,0,0,0
chr6R,849000000,850000000,849500000,13,0,0,0,0,0,0,0,0,0
chr6R,850000000,851000000,850500000,1,0,0,0,0,0,0,0,0,0
chr6R,851000000,852000000,851500000,10,0,0,0,0,0,0,0,0,0
chr6R,852000000,853000000,852500000,4,0,0,0,0,0,0,0,0,0
chr6R,853000000,854000000,853500000,5,0,0,0,0,0,0,0,0,0
chr6R,859000000,860000000,859500000,1,0,0,0,0,0,0,0,0,0
chr6R,863000000,864000000,863500000,13,0,0,0,0,0,0,0,0,0
chr6R,865000000,866000000,865500000,17,0,0,0,0,0,0,0,0,0
chr6R,866000000,867000000,866500000,3,0,0,0,0,0,0,0,0,0
chr6R,868000000,869000000,868500000,8,1,0.125,0,0,0,0,0.01818181818181818,0,0
chr6R,870000000,871000000,870500000,4,0,0,0,0,0,0,0,0,0
chr6R,872000000,873000000,872500000,14,0,0,0,0,0,0,0,0,0
chr6R,873000000,874000000,873500000,1,0,0,0,0,0,0,0,0,0
chr6R,874000000,875000000,874500000,2,0,0,0,0,0,0,0,0,0
chr6R,875000000,876000000,875500000,6,0,0,0,0,0,0,0,0,0
chr6R,876000000,877000000,876500000,2,0,0,0,0,0,0,0,0,0
chr6R,879000000,880000000,879500000,4,0,0,0,0,0,0,0,0,0
chr6R,881000000,882000000,881500000,1,0,0,0,0,0,0,0,0,0
chr7R,0,1000000,500000,7,2,0.2857142857142857,0,0,0,0,0.03636363636363636,0,0
chr7R,1000000,2000000,1500000,3,0,0,0,0,0,0,0,0,0
chr7R,2000000,3000000,2500000,6,1,0.16666666666666666,0,0,0,0,0.01818181818181818,0,0
chr7R,3000000,4000000,3500000,3,0,0,0,0,0,0,0,0,0
chr7R,4000000,5000000,4500000,7,1,0.14285714285714285,0,0,0,0,0.01818181818181818,0,0
chr7R,5000000,6000000,5500000,6,0,0,0,0,1,0.16666666666666666,0,0,0.01818181818181818
chr7R,6000000,7000000,6500000,7,0,0,0,0,0,0,0,0,0
chr7R,8000000,9000000,8500000,2,0,0,0,0,0,0,0,0,0
chr7R,9000000,10000000,9500000,9,0,0,0,0,0,0,0,0,0
chr7R,10000000,11000000,10500000,21,0,0,0,0,0,0,0,0,0
chr7R,13000000,14000000,13500000,16,0,0,0,0,0,0,0,0,0
chr7R,14000000,15000000,14500000,9,0,0,0,0,0,0,0,0,0
chr7R,16000000,17000000,16500000,6,0,0,0,0,0,0,0,0,0
chr7R,18000000,19000000,18500000,10,1,0.1,0,0,0,0,0.01818181818181818,0,0
chr7R,20000000,21000000,20500000,10,1,0.1,0,0,0,0,0.01818181818181818,0,0
chr7R,23000000,24000000,23500000,1,0,0,0,0,0,0,0,0,0
chr7R,24000000,25000000,24500000,3,0,0,0,0,0,0,0,0,0
chr7R,25000000,26000000,25500000,2,0,0,0,0,0,0,0,0,0
chr7R,26000000,27000000,26500000,4,0,0,0,0,0,0,0,0,0
chr7R,27000000,28000000,27500000,8,0,0,0,0,0,0,0,0,0
chr7R,28000000,29000000,28500000,4,1,0.25,0,0,0,0,0.01818181818181818,0,0
chr7R,29000000,30000000,29500000,3,0,0,0,0,0,0,0,0,0
chr7R,32000000,33000000,32500000,5,0,0,0,0,0,0,0,0,0
chr7R,36000000,37000000,36500000,2,0,0,0,0,0,0,0,0,0
chr7R,37000000,38000000,37500000,3,0,0,0,0,0,0,0,0,0
chr7R,38000000,39000000,38500000,6,0,0,0,0,0,0,0,0,0
chr7R,40000000,41000000,40500000,1,0,0,0,0,0,0,0,0,0
chr7R,42000000,43000000,42500000,2,0,0,0,0,0,0,0,0,0
chr7R,44000000,45000000,44500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr7R,45000000,46000000,45500000,5,0,0,0,0,0,0,0,0,0
chr7R,48000000,49000000,48500000,2,0,0,0,0,0,0,0,0,0
chr7R,49000000,50000000,49500000,1,0,0,0,0,0,0,0,0,0
chr7R,50000000,51000000,50500000,4,0,0,0,0,0,0,0,0,0
chr7R,51000000,52000000,51500000,4,0,0,0,0,0,0,0,0,0
chr7R,54000000,55000000,54500000,3,0,0,0,0,0,0,0,0,0
chr7R,55000000,56000000,55500000,4,0,0,1,0.25,0,0,0,0.01818181818181818,0
chr7R,57000000,58000000,57500000,2,0,0,0,0,0,0,0,0,0
chr7R,59000000,60000000,59500000,4,0,0,0,0,0,0,0,0,0
chr7R,60000000,61000000,60500000,9,0,0,0,0,0,0,0,0,0
chr7R,61000000,62000000,61500000,3,0,0,0,0,0,0,0,0,0
chr7R,62000000,63000000,62500000,7,0,0,0,0,0,0,0,0,0
chr7R,63000000,64000000,63500000,1,0,0,0,0,0,0,0,0,0
chr7R,64000000,65000000,64500000,9,0,0,0,0,0,0,0,0,0
chr7R,65000000,66000000,65500000,1,0,0,0,0,0,0,0,0,0
chr7R,67000000,68000000,67500000,10,0,0,0,0,0,0,0,0,0
chr7R,68000000,69000000,68500000,4,0,0,0,0,0,0,0,0,0
chr7R,70000000,71000000,70500000,2,0,0,0,0,0,0,0,0,0
chr7R,75000000,76000000,75500000,3,0,0,0,0,0,0,0,0,0
chr7R,76000000,77000000,76500000,4,0,0,0,0,0,0,0,0,0
chr7R,78000000,79000000,78500000,2,0,0,0,0,0,0,0,0,0
chr7R,79000000,80000000,79500000,3,0,0,0,0,0,0,0,0,0
chr7R,80000000,81000000,80500000,2,0,0,0,0,0,0,0,0,0
chr7R,81000000,82000000,81500000,1,0,0,0,0,0,0,0,0,0
chr7R,82000000,83000000,82500000,1,0,0,0,0,0,0,0,0,0
chr7R,83000000,84000000,83500000,7,0,0,0,0,0,0,0,0,0
chr7R,85000000,86000000,85500000,1,0,0,0,0,0,0,0,0,0
chr7R,86000000,87000000,86500000,2,0,0,0,0,0,0,0,0,0
chr7R,87000000,88000000,87500000,17,0,0,0,0,0,0,0,0,0
chr7R,88000000,89000000,88500000,1,0,0,0,0,0,0,0,0,0
chr7R,89000000,90000000,89500000,1,0,0,0,0,0,0,0,0,0
chr7R,91000000,92000000,91500000,3,0,0,0,0,0,0,0,0,0
chr7R,93000000,94000000,93500000,2,0,0,0,0,0,0,0,0,0
chr7R,94000000,95000000,94500000,1,0,0,0,0,0,0,0,0,0
chr7R,95000000,96000000,95500000,6,0,0,0,0,0,0,0,0,0
chr7R,96000000,97000000,96500000,1,0,0,0,0,0,0,0,0,0
chr7R,97000000,98000000,97500000,3,0,0,0,0,0,0,0,0,0
chr7R,98000000,99000000,98500000,13,1,0.07692307692307693,0,0,0,0,0.01818181818181818,0,0
chr7R,99000000,100000000,99500000,7,0,0,0,0,0,0,0,0,0
chr7R,103000000,104000000,103500000,7,1,0.14285714285714285,0,0,0,0,0.01818181818181818,0,0
chr7R,104000000,105000000,104500000,3,0,0,0,0,0,0,0,0,0
chr7R,105000000,106000000,105500000,1,0,0,0,0,0,0,0,0,0
chr7R,107000000,108000000,107500000,4,0,0,0,0,0,0,0,0,0
chr7R,108000000,109000000,108500000,6,1,0.16666666666666666,0,0,0,0,0.01818181818181818,0,0
chr7R,109000000,110000000,109500000,3,0,0,0,0,0,0,0,0,0
chr7R,110000000,111000000,110500000,6,0,0,0,0,0,0,0,0,0
chr7R,112000000,113000000,112500000,1,0,0,0,0,0,0,0,0,0
chr7R,114000000,115000000,114500000,5,0,0,0,0,0,0,0,0,0
chr7R,115000000,116000000,115500000,2,0,0,0,0,0,0,0,0,0
chr7R,117000000,118000000,117500000,6,0,0,0,0,0,0,0,0,0
chr7R,119000000,120000000,119500000,10,0,0,0,0,1,0.1,0,0,0.01818181818181818
chr7R,120000000,121000000,120500000,1,0,0,0,0,0,0,0,0,0
chr7R,121000000,122000000,121500000,4,0,0,0,0,0,0,0,0,0
chr7R,122000000,123000000,122500000,5,0,0,0,0,0,0,0,0,0
chr7R,123000000,124000000,123500000,9,0,0,0,0,0,0,0,0,0
chr7R,124000000,125000000,124500000,2,0,0,0,0,0,0,0,0,0
chr7R,126000000,127000000,126500000,4,0,0,0,0,0,0,0,0,0
chr7R,129000000,130000000,129500000,3,0,0,0,0,0,0,0,0,0
chr7R,130000000,131000000,130500000,8,0,0,0,0,0,0,0,0,0
chr7R,131000000,132000000,131500000,8,0,0,0,0,0,0,0,0,0
chr7R,134000000,135000000,134500000,5,0,0,0,0,0,0,0,0,0
chr7R,137000000,138000000,137500000,5,0,0,0,0,0,0,0,0,0
chr7R,140000000,141000000,140500000,4,0,0,0,0,0,0,0,0,0
chr7R,141000000,142000000,141500000,2,0,0,0,0,0,0,0,0,0
chr7R,142000000,143000000,142500000,6,0,0,0,0,0,0,0,0,0
chr7R,143000000,144000000,143500000,2,0,0,0,0,0,0,0,0,0
chr7R,145000000,146000000,145500000,1,0,0,0,0,0,0,0,0,0
chr7R,151000000,152000000,151500000,2,0,0,0,0,0,0,0,0,0
chr7R,153000000,154000000,153500000,7,0,0,0,0,0,0,0,0,0
chr7R,159000000,160000000,159500000,5,0,0,0,0,0,0,0,0,0
chr7R,161000000,162000000,161500000,3,0,0,0,0,0,0,0,0,0
chr7R,170000000,171000000,170500000,1,0,0,0,0,0,0,0,0,0
chr7R,171000000,172000000,171500000,1,0,0,0,0,0,0,0,0,0
chr7R,172000000,173000000,172500000,2,1,0.5,1,0.5,0,0,0.01818181818181818,0.01818181818181818,0
chr7R,175000000,176000000,175500000,7,1,0.14285714285714285,0,0,1,0.14285714285714285,0.01818181818181818,0,0.01818181818181818
chr7R,177000000,178000000,177500000,6,0,0,0,0,0,0,0,0,0
chr7R,180000000,181000000,180500000,10,0,0,0,0,1,0.1,0,0,0.01818181818181818
chr7R,181000000,182000000,181500000,2,0,0,0,0,0,0,0,0,0
chr7R,182000000,183000000,182500000,5,0,0,0,0,0,0,0,0,0
chr7R,184000000,185000000,184500000,1,0,0,0,0,0,0,0,0,0
chr7R,186000000,187000000,186500000,2,0,0,0,0,0,0,0,0,0
chr7R,187000000,188000000,187500000,1,0,0,0,0,0,0,0,0,0
chr7R,188000000,189000000,188500000,2,0,0,0,0,0,0,0,0,0
chr7R,189000000,190000000,189500000,4,3,0.75,2,0.5,0,0,0.05454545454545454,0.03636363636363636,0
chr7R,191000000,192000000,191500000,1,0,0,0,0,0,0,0,0,0
chr7R,194000000,195000000,194500000,9,0,0,0,0,0,0,0,0,0
chr7R,200000000,201000000,200500000,10,0,0,0,0,0,0,0,0,0
chr7R,203000000,204000000,203500000,1,0,0,0,0,0,0,0,0,0
chr7R,208000000,209000000,208500000,2,0,0,0,0,0,0,0,0,0
chr7R,211000000,212000000,211500000,1,0,0,0,0,0,0,0,0,0
chr7R,212000000,213000000,212500000,7,1,0.14285714285714285,0,0,0,0,0.01818181818181818,0,0
chr7R,213000000,214000000,213500000,3,0,0,0,0,0,0,0,0,0
chr7R,214000000,215000000,214500000,2,0,0,0,0,0,0,0,0,0
chr7R,218000000,219000000,218500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr7R,220000000,221000000,220500000,1,0,0,0,0,0,0,0,0,0
chr7R,221000000,222000000,221500000,3,0,0,0,0,0,0,0,0,0
chr7R,230000000,231000000,230500000,4,1,0.25,1,0.25,0,0,0.01818181818181818,0.01818181818181818,0
chr7R,237000000,238000000,237500000,1,0,0,0,0,0,0,0,0,0
chr7R,240000000,241000000,240500000,5,1,0.2,1,0.2,0,0,0.01818181818181818,0.01818181818181818,0
chr7R,253000000,254000000,253500000,1,0,0,0,0,0,0,0,0,0
chr7R,258000000,259000000,258500000,1,0,0,0,0,0,0,0,0,0
chr7R,271000000,272000000,271500000,2,0,0,0,0,0,0,0,0,0
chr7R,275000000,276000000,275500000,2,0,0,0,0,0,0,0,0,0
chr7R,276000000,277000000,276500000,1,0,0,0,0,0,0,0,0,0
chr7R,279000000,280000000,279500000,5,0,0,0,0,0,0,0,0,0
chr7R,280000000,281000000,280500000,2,0,0,0,0,0,0,0,0,0
chr7R,283000000,284000000,283500000,1,0,0,0,0,0,0,0,0,0
chr7R,285000000,286000000,285500000,3,0,0,0,0,0,0,0,0,0
chr7R,290000000,291000000,290500000,11,0,0,0,0,0,0,0,0,0
chr7R,292000000,293000000,292500000,2,0,0,0,0,0,0,0,0,0
chr7R,297000000,298000000,297500000,1,0,0,0,0,0,0,0,0,0
chr7R,298000000,299000000,298500000,1,0,0,0,0,0,0,0,0,0
chr7R,301000000,302000000,301500000,1,0,0,0,0,0,0,0,0,0
chr7R,302000000,303000000,302500000,4,0,0,0,0,0,0,0,0,0
chr7R,303000000,304000000,303500000,2,0,0,0,0,0,0,0,0,0
chr7R,304000000,305000000,304500000,1,0,0,0,0,0,0,0,0,0
chr7R,309000000,310000000,309500000,1,0,0,0,0,0,0,0,0,0
chr7R,315000000,316000000,315500000,2,0,0,0,0,0,0,0,0,0
chr7R,316000000,317000000,316500000,1,0,0,0,0,0,0,0,0,0
chr7R,323000000,324000000,323500000,1,0,0,0,0,0,0,0,0,0
chr7R,332000000,333000000,332500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr7R,334000000,335000000,334500000,1,0,0,0,0,0,0,0,0,0
chr7R,344000000,345000000,344500000,4,0,0,0,0,0,0,0,0,0
chr7R,389000000,390000000,389500000,12,0,0,1,0.08333333333333333,0,0,0,0.01818181818181818,0
chr7R,410000000,411000000,410500000,1,0,0,0,0,0,0,0,0,0
chr7R,441000000,442000000,441500000,1,0,0,0,0,0,0,0,0,0
chr7R,448000000,449000000,448500000,1,0,0,0,0,0,0,0,0,0
chr7R,451000000,452000000,451500000,2,0,0,0,0,0,0,0,0,0
chr7R,534000000,535000000,534500000,3,0,0,0,0,0,0,0,0,0
chr7R,543000000,544000000,543500000,1,0,0,0,0,0,0,0,0,0
chr7R,544000000,545000000,544500000,1,0,0,0,0,0,0,0,0,0
chr7R,549000000,550000000,549500000,1,0,0,0,0,0,0,0,0,0
chr7R,550000000,551000000,550500000,2,0,0,0,0,0,0,0,0,0
chr7R,560000000,561000000,560500000,5,0,0,0,0,0,0,0,0,0
chr7R,564000000,565000000,564500000,1,0,0,0,0,0,0,0,0,0
chr7R,565000000,566000000,565500000,1,0,0,0,0,0,0,0,0,0
chr7R,568000000,569000000,568500000,1,0,0,0,0,0,0,0,0,0
chr7R,569000000,570000000,569500000,2,0,0,0,0,0,0,0,0,0
chr7R,573000000,574000000,573500000,7,0,0,0,0,0,0,0,0,0
chr7R,582000000,583000000,582500000,5,0,0,0,0,0,0,0,0,0
chr7R,584000000,585000000,584500000,1,0,0,0,0,0,0,0,0,0
chr7R,589000000,590000000,589500000,3,0,0,0,0,1,0.3333333333333333,0,0,0.01818181818181818
chr7R,591000000,592000000,591500000,1,0,0,0,0,0,0,0,0,0
chr7R,592000000,593000000,592500000,2,0,0,0,0,0,0,0,0,0
chr7R,593000000,594000000,593500000,5,0,0,0,0,0,0,0,0,0
chr7R,594000000,595000000,594500000,4,0,0,0,0,0,0,0,0,0
chr7R,596000000,597000000,596500000,3,0,0,0,0,0,0,0,0,0
chr7R,598000000,599000000,598500000,10,0,0,0,0,0,0,0,0,0
chr7R,615000000,616000000,615500000,3,3,1,0,0,0,0,0.05454545454545454,0,0
chr7R,618000000,619000000,618500000,7,0,0,0,0,0,0,0,0,0
chr7R,631000000,632000000,631500000,5,0,0,0,0,0,0,0,0,0
chr7R,635000000,636000000,635500000,4,1,0.25,1,0.25,0,0,0.01818181818181818,0.01818181818181818,0
chr7R,642000000,643000000,642500000,5,0,0,0,0,0,0,0,0,0
chr7R,645000000,646000000,645500000,1,0,0,0,0,0,0,0,0,0
chr7R,648000000,649000000,648500000,1,0,0,0,0,0,0,0,0,0
chr7R,661000000,662000000,661500000,2,0,0,0,0,0,0,0,0,0
chr7R,672000000,673000000,672500000,3,0,0,0,0,0,0,0,0,0
chr7R,673000000,674000000,673500000,3,0,0,0,0,0,0,0,0,0
chr7R,675000000,676000000,675500000,3,0,0,0,0,0,0,0,0,0
chr7R,676000000,677000000,676500000,1,0,0,0,0,0,0,0,0,0
chr7R,677000000,678000000,677500000,3,0,0,0,0,0,0,0,0,0
chr7R,678000000,679000000,678500000,1,0,0,0,0,0,0,0,0,0
chr7R,681000000,682000000,681500000,1,0,0,0,0,0,0,0,0,0
chr7R,682000000,683000000,682500000,4,0,0,0,0,0,0,0,0,0
chr7R,683000000,684000000,683500000,6,0,0,0,0,0,0,0,0,0
chr7R,686000000,687000000,686500000,1,0,0,0,0,0,0,0,0,0
chr7R,691000000,692000000,691500000,1,0,0,0,0,0,0,0,0,0
chr7R,692000000,693000000,692500000,5,1,0.2,0,0,0,0,0.01818181818181818,0,0
chr7R,693000000,694000000,693500000,3,0,0,0,0,0,0,0,0,0
chr7R,696000000,697000000,696500000,11,0,0,0,0,0,0,0,0,0
chr7R,698000000,699000000,698500000,5,0,0,0,0,0,0,0,0,0
chr7R,699000000,700000000,699500000,12,0,0,3,0.25,0,0,0,0.05454545454545454,0
chr7R,702000000,703000000,702500000,2,1,0.5,0,0,0,0,0.01818181818181818,0,0
chr7R,710000000,711000000,710500000,1,0,0,0,0,0,0,0,0,0
chr7R,717000000,718000000,717500000,2,0,0,0,0,0,0,0,0,0
chr7R,718000000,719000000,718500000,7,0,0,0,0,0,0,0,0,0
chr7R,720000000,721000000,720500000,2,0,0,0,0,0,0,0,0,0
chr7R,722000000,723000000,722500000,7,0,0,0,0,0,0,0,0,0
chr7R,724000000,725000000,724500000,1,0,0,0,0,0,0,0,0,0
chr7R,725000000,726000000,725500000,7,0,0,0,0,0,0,0,0,0
chr7R,726000000,727000000,726500000,2,0,0,0,0,0,0,0,0,0
chr7R,727000000,728000000,727500000,1,1,1,0,0,0,0,0.01818181818181818,0,0
chr7R,728000000,729000000,728500000,1,0,0,0,0,0,0,0,0,0
chr7R,731000000,732000000,731500000,2,0,0,0,0,0,0,0,0,0
chr7R,733000000,734000000,733500000,4,0,0,0,0,0,0,0,0,0
chr7R,734000000,735000000,734500000,2,0,0,0,0,0,0,0,0,0
chr7R,735000000,736000000,735500000,1,0,0,0,0,0,0,0,0,0
chr7R,739000000,740000000,739500000,1,0,0,0,0,0,0,0,0,0
chr7R,745000000,746000000,745500000,5,0,0,0,0,1,0.2,0,0,0.01818181818181818
chr7R,747000000,748000000,747500000,1,0,0,0,0,0,0,0,0,0
chr7R,748000000,749000000,748500000,2,0,0,0,0,0,0,0,0,0
chr7R,751000000,752000000,751500000,5,0,0,0,0,0,0,0,0,0
chr7R,752000000,753000000,752500000,1,0,0,0,0,0,0,0,0,0
